cohort,case_id,arm,gate_variant,added_occurrences,removed_occurrences,added_correct_occurrences,removed_correct_occurrences
natural,government-2ff87373f537,diagnosis,no_cardinality,0,0,0,0
natural,government-2ff87373f537,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,government-2ff87373f537,diagnosis,raw,0,0,0,0
natural,finance-40192c28bd08,base,full,0,0,0,0
natural,finance-40192c28bd08,base,no_duplicate,0,0,0,0
natural,finance-40192c28bd08,base,no_head,0,0,0,0
natural,finance-40192c28bd08,base,no_relation,0,0,0,0
natural,finance-40192c28bd08,base,no_support,0,0,0,0
natural,finance-40192c28bd08,base,no_cardinality,0,0,0,0
natural,finance-40192c28bd08,base,no_duplicate_cardinality,0,0,0,0
natural,finance-40192c28bd08,base,raw,0,0,0,0
controlled,government-123148e99b2a,diagnosis,full,0,0,0,0
controlled,government-123148e99b2a,diagnosis,no_duplicate,0,0,0,0
controlled,government-123148e99b2a,diagnosis,no_head,0,0,0,0
controlled,government-123148e99b2a,diagnosis,no_relation,0,0,0,0
controlled,government-123148e99b2a,diagnosis,no_support,0,0,0,0
controlled,government-123148e99b2a,diagnosis,no_cardinality,0,0,0,0
controlled,government-123148e99b2a,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,government-123148e99b2a,diagnosis,raw,0,0,0,0
controlled,environment-53794df293b9,shacl_context,full,0,0,0,0
controlled,environment-53794df293b9,shacl_context,no_duplicate,0,0,0,0
controlled,environment-53794df293b9,shacl_context,no_head,0,0,0,0
controlled,environment-53794df293b9,shacl_context,no_relation,0,0,0,0
controlled,environment-53794df293b9,shacl_context,no_support,0,0,0,0
controlled,environment-53794df293b9,shacl_context,no_cardinality,0,0,0,0
controlled,environment-53794df293b9,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,environment-53794df293b9,shacl_context,raw,0,0,0,0
natural,finance-396b0d02c4c1,base,full,0,0,0,0
natural,finance-396b0d02c4c1,base,no_duplicate,0,0,0,0
natural,finance-396b0d02c4c1,base,no_head,0,0,0,0
natural,finance-396b0d02c4c1,base,no_relation,0,0,0,0
natural,finance-396b0d02c4c1,base,no_support,0,0,0,0
natural,finance-396b0d02c4c1,base,no_cardinality,0,0,0,0
natural,finance-396b0d02c4c1,base,no_duplicate_cardinality,0,0,0,0
natural,finance-396b0d02c4c1,base,raw,0,0,0,0
natural,environment-4d5c3e883e7b,shacl_context,full,0,0,0,0
natural,environment-4d5c3e883e7b,shacl_context,no_duplicate,0,0,0,0
natural,environment-4d5c3e883e7b,shacl_context,no_head,0,0,0,0
natural,environment-4d5c3e883e7b,shacl_context,no_relation,0,0,0,0
natural,environment-4d5c3e883e7b,shacl_context,no_support,0,0,0,0
natural,environment-4d5c3e883e7b,shacl_context,no_cardinality,0,0,0,0
natural,environment-4d5c3e883e7b,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,environment-4d5c3e883e7b,shacl_context,raw,0,0,0,0
controlled,environment-1c5352baae54,base,full,0,0,0,0
controlled,environment-1c5352baae54,base,no_duplicate,0,0,0,0
controlled,environment-1c5352baae54,base,no_head,0,0,0,0
controlled,environment-1c5352baae54,base,no_relation,0,0,0,0
controlled,environment-1c5352baae54,base,no_support,0,0,0,0
controlled,environment-1c5352baae54,base,no_cardinality,0,0,0,0
controlled,environment-1c5352baae54,base,no_duplicate_cardinality,0,0,0,0
controlled,environment-1c5352baae54,base,raw,0,0,0,0
natural,finance-47fc6b850968,shacl_context,full,0,0,0,0
natural,finance-47fc6b850968,shacl_context,no_duplicate,0,0,0,0
natural,finance-47fc6b850968,shacl_context,no_head,0,0,0,0
natural,finance-47fc6b850968,shacl_context,no_relation,0,0,0,0
natural,finance-47fc6b850968,shacl_context,no_support,0,0,0,0
natural,finance-47fc6b850968,shacl_context,no_cardinality,0,0,0,0
natural,finance-47fc6b850968,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,finance-47fc6b850968,shacl_context,raw,0,0,0,0
natural,finance-0ece511b91b7,diagnosis,full,0,0,0,0
natural,finance-0ece511b91b7,diagnosis,no_duplicate,0,0,0,0
natural,finance-0ece511b91b7,diagnosis,no_head,0,0,0,0
natural,finance-0ece511b91b7,diagnosis,no_relation,0,0,0,0
natural,finance-0ece511b91b7,diagnosis,no_support,0,0,0,0
natural,finance-0ece511b91b7,diagnosis,no_cardinality,0,0,0,0
natural,finance-0ece511b91b7,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,finance-0ece511b91b7,diagnosis,raw,0,0,0,0
controlled,environment-47f0150f2fe7,base,full,0,0,0,0
controlled,environment-47f0150f2fe7,base,no_duplicate,0,0,0,0
controlled,environment-47f0150f2fe7,base,no_head,0,0,0,0
controlled,environment-47f0150f2fe7,base,no_relation,0,0,0,0
controlled,environment-47f0150f2fe7,base,no_support,0,0,0,0
controlled,environment-47f0150f2fe7,base,no_cardinality,0,0,0,0
controlled,environment-47f0150f2fe7,base,no_duplicate_cardinality,0,0,0,0
controlled,environment-47f0150f2fe7,base,raw,0,0,0,0
natural,government-3973dc6cd196,diagnosis,full,0,0,0,0
natural,government-3973dc6cd196,diagnosis,no_duplicate,0,0,0,0
natural,government-3973dc6cd196,diagnosis,no_head,0,0,0,0
natural,government-3973dc6cd196,diagnosis,no_relation,0,0,0,0
natural,government-3973dc6cd196,diagnosis,no_support,0,0,0,0
natural,government-3973dc6cd196,diagnosis,no_cardinality,0,0,0,0
natural,government-3973dc6cd196,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,government-3973dc6cd196,diagnosis,raw,0,0,0,0
controlled,finance-48ea238a01c0,base,full,0,0,0,0
controlled,finance-48ea238a01c0,base,no_duplicate,0,0,0,0
controlled,finance-48ea238a01c0,base,no_head,0,0,0,0
controlled,finance-48ea238a01c0,base,no_relation,0,0,0,0
controlled,finance-48ea238a01c0,base,no_support,0,0,0,0
controlled,finance-48ea238a01c0,base,no_cardinality,0,0,0,0
controlled,finance-48ea238a01c0,base,no_duplicate_cardinality,0,0,0,0
controlled,finance-48ea238a01c0,base,raw,0,0,0,0
controlled,finance-31f9ee73acbf,base,full,0,0,0,0
controlled,finance-31f9ee73acbf,base,no_duplicate,0,0,0,0
controlled,finance-31f9ee73acbf,base,no_head,0,0,0,0
controlled,finance-31f9ee73acbf,base,no_relation,0,0,0,0
controlled,finance-31f9ee73acbf,base,no_support,0,0,0,0
controlled,finance-31f9ee73acbf,base,no_cardinality,0,0,0,0
controlled,finance-31f9ee73acbf,base,no_duplicate_cardinality,0,0,0,0
controlled,finance-31f9ee73acbf,base,raw,0,0,0,0
controlled,environment-4d5c3e883e7b,diagnosis,full,0,0,0,0
controlled,environment-4d5c3e883e7b,diagnosis,no_duplicate,0,0,0,0
controlled,environment-4d5c3e883e7b,diagnosis,no_head,0,0,0,0
controlled,environment-4d5c3e883e7b,diagnosis,no_relation,0,0,0,0
controlled,environment-4d5c3e883e7b,diagnosis,no_support,0,0,0,0
controlled,environment-4d5c3e883e7b,diagnosis,no_cardinality,0,0,0,0
controlled,environment-4d5c3e883e7b,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,environment-4d5c3e883e7b,diagnosis,raw,0,0,0,0
controlled,environment-243394657c39,base,full,0,0,0,0
controlled,environment-243394657c39,base,no_duplicate,0,0,0,0
controlled,environment-243394657c39,base,no_head,0,0,0,0
controlled,environment-243394657c39,base,no_relation,0,0,0,0
controlled,environment-243394657c39,base,no_support,0,0,0,0
controlled,environment-243394657c39,base,no_cardinality,0,0,0,0
controlled,environment-243394657c39,base,no_duplicate_cardinality,0,0,0,0
controlled,environment-243394657c39,base,raw,0,0,0,0
natural,government-2ae5e35394e4,diagnosis,full,0,0,0,0
natural,government-2ae5e35394e4,diagnosis,no_duplicate,0,0,0,0
natural,government-2ae5e35394e4,diagnosis,no_head,0,0,0,0
natural,government-2ae5e35394e4,diagnosis,no_relation,0,0,0,0
natural,government-2ae5e35394e4,diagnosis,no_support,0,0,0,0
natural,government-2ae5e35394e4,diagnosis,no_cardinality,0,0,0,0
natural,government-2ae5e35394e4,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,government-2ae5e35394e4,diagnosis,raw,0,0,0,0
natural,environment-114d47ef5968,base,full,0,0,0,0
natural,environment-114d47ef5968,base,no_duplicate,0,0,0,0
natural,environment-114d47ef5968,base,no_head,0,0,0,0
natural,environment-114d47ef5968,base,no_relation,0,0,0,0
natural,environment-114d47ef5968,base,no_support,0,0,0,0
natural,environment-114d47ef5968,base,no_cardinality,0,0,0,0
natural,environment-114d47ef5968,base,no_duplicate_cardinality,0,0,0,0
natural,environment-114d47ef5968,base,raw,0,0,0,0
natural,finance-3e0d22d382e3,diagnosis,full,0,0,0,0
natural,finance-3e0d22d382e3,diagnosis,no_duplicate,0,0,0,0
natural,finance-3e0d22d382e3,diagnosis,no_head,0,0,0,0
natural,finance-3e0d22d382e3,diagnosis,no_relation,0,0,0,0
natural,finance-3e0d22d382e3,diagnosis,no_support,0,0,0,0
natural,finance-3e0d22d382e3,diagnosis,no_cardinality,0,0,0,0
natural,finance-3e0d22d382e3,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,finance-3e0d22d382e3,diagnosis,raw,0,0,0,0
controlled,government-08f42137d50f,diagnosis,full,0,0,0,0
controlled,government-08f42137d50f,diagnosis,no_duplicate,0,0,0,0
controlled,government-08f42137d50f,diagnosis,no_head,0,0,0,0
controlled,government-08f42137d50f,diagnosis,no_relation,0,0,0,0
controlled,government-08f42137d50f,diagnosis,no_support,0,0,0,0
controlled,government-08f42137d50f,diagnosis,no_cardinality,0,0,0,0
controlled,government-08f42137d50f,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,government-08f42137d50f,diagnosis,raw,0,0,0,0
controlled,environment-5201f128f055,diagnosis,full,0,0,0,0
controlled,environment-5201f128f055,diagnosis,no_duplicate,0,0,0,0
controlled,environment-5201f128f055,diagnosis,no_head,0,0,0,0
controlled,environment-5201f128f055,diagnosis,no_relation,0,0,0,0
controlled,environment-5201f128f055,diagnosis,no_support,0,0,0,0
controlled,environment-5201f128f055,diagnosis,no_cardinality,0,0,0,0
controlled,environment-5201f128f055,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,environment-5201f128f055,diagnosis,raw,0,0,0,0
controlled,government-27ceaef34223,base,full,0,0,0,0
controlled,government-27ceaef34223,base,no_duplicate,0,0,0,0
controlled,government-27ceaef34223,base,no_head,0,0,0,0
controlled,government-27ceaef34223,base,no_relation,0,0,0,0
controlled,government-27ceaef34223,base,no_support,1,0,0,0
controlled,government-27ceaef34223,base,no_cardinality,0,0,0,0
controlled,government-27ceaef34223,base,no_duplicate_cardinality,0,0,0,0
controlled,government-27ceaef34223,base,raw,1,0,0,0
controlled,government-28de1bc53024,shacl_context,full,0,0,0,0
controlled,government-28de1bc53024,shacl_context,no_duplicate,0,0,0,0
controlled,government-28de1bc53024,shacl_context,no_head,0,0,0,0
controlled,government-28de1bc53024,shacl_context,no_relation,0,0,0,0
controlled,government-28de1bc53024,shacl_context,no_support,0,0,0,0
controlled,government-28de1bc53024,shacl_context,no_cardinality,0,0,0,0
controlled,government-28de1bc53024,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,government-28de1bc53024,shacl_context,raw,0,0,0,0
controlled,government-38d8e7495369,shacl_context,full,0,0,0,0
controlled,government-38d8e7495369,shacl_context,no_duplicate,0,0,0,0
controlled,government-38d8e7495369,shacl_context,no_head,0,0,0,0
controlled,government-38d8e7495369,shacl_context,no_relation,0,0,0,0
controlled,government-38d8e7495369,shacl_context,no_support,0,0,0,0
controlled,government-38d8e7495369,shacl_context,no_cardinality,0,0,0,0
controlled,government-38d8e7495369,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,government-38d8e7495369,shacl_context,raw,0,0,0,0
controlled,government-2ff87373f537,diagnosis,full,0,0,0,0
controlled,government-2ff87373f537,diagnosis,no_duplicate,0,0,0,0
controlled,government-2ff87373f537,diagnosis,no_head,0,0,0,0
controlled,government-2ff87373f537,diagnosis,no_relation,0,0,0,0
controlled,government-2ff87373f537,diagnosis,no_support,0,0,0,0
controlled,government-2ff87373f537,diagnosis,no_cardinality,0,0,0,0
controlled,government-2ff87373f537,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,government-2ff87373f537,diagnosis,raw,0,0,0,0
controlled,finance-0578051bec55,diagnosis,full,0,0,0,0
controlled,finance-0578051bec55,diagnosis,no_duplicate,0,0,0,0
controlled,finance-0578051bec55,diagnosis,no_head,0,0,0,0
controlled,finance-0578051bec55,diagnosis,no_relation,0,0,0,0
controlled,finance-0578051bec55,diagnosis,no_support,0,0,0,0
controlled,finance-0578051bec55,diagnosis,no_cardinality,0,0,0,0
controlled,finance-0578051bec55,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,finance-0578051bec55,diagnosis,raw,0,0,0,0
controlled,government-1d0146f05f63,diagnosis,full,0,0,0,0
controlled,government-1d0146f05f63,diagnosis,no_duplicate,0,0,0,0
controlled,government-1d0146f05f63,diagnosis,no_head,0,0,0,0
controlled,government-1d0146f05f63,diagnosis,no_relation,0,0,0,0
controlled,government-1d0146f05f63,diagnosis,no_support,0,0,0,0
controlled,government-1d0146f05f63,diagnosis,no_cardinality,0,0,0,0
controlled,government-1d0146f05f63,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,government-1d0146f05f63,diagnosis,raw,0,0,0,0
natural,environment-243394657c39,shacl_context,full,0,0,0,0
natural,environment-243394657c39,shacl_context,no_duplicate,0,0,0,0
natural,environment-243394657c39,shacl_context,no_head,0,0,0,0
natural,environment-243394657c39,shacl_context,no_relation,0,0,0,0
natural,environment-243394657c39,shacl_context,no_support,0,0,0,0
natural,environment-243394657c39,shacl_context,no_cardinality,0,0,0,0
natural,environment-243394657c39,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,environment-243394657c39,shacl_context,raw,0,0,0,0
natural,government-267561303433,shacl_context,full,0,0,0,0
natural,government-267561303433,shacl_context,no_duplicate,0,0,0,0
natural,government-267561303433,shacl_context,no_head,0,0,0,0
natural,government-267561303433,shacl_context,no_relation,0,0,0,0
natural,government-267561303433,shacl_context,no_support,0,0,0,0
natural,government-267561303433,shacl_context,no_cardinality,0,0,0,0
natural,government-267561303433,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,government-267561303433,shacl_context,raw,0,0,0,0
natural,finance-181bbc50a53b,diagnosis,full,0,0,0,0
natural,finance-181bbc50a53b,diagnosis,no_duplicate,0,0,0,0
natural,finance-181bbc50a53b,diagnosis,no_head,0,0,0,0
natural,finance-181bbc50a53b,diagnosis,no_relation,0,0,0,0
natural,finance-181bbc50a53b,diagnosis,no_support,0,0,0,0
natural,finance-181bbc50a53b,diagnosis,no_cardinality,0,0,0,0
natural,finance-181bbc50a53b,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,finance-181bbc50a53b,diagnosis,raw,0,0,0,0
natural,finance-396b0d02c4c1,shacl_context,full,0,0,0,0
natural,finance-396b0d02c4c1,shacl_context,no_duplicate,0,0,0,0
natural,finance-396b0d02c4c1,shacl_context,no_head,0,0,0,0
natural,finance-396b0d02c4c1,shacl_context,no_relation,0,0,0,0
natural,finance-396b0d02c4c1,shacl_context,no_support,0,0,0,0
natural,finance-396b0d02c4c1,shacl_context,no_cardinality,0,0,0,0
natural,finance-396b0d02c4c1,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,finance-396b0d02c4c1,shacl_context,raw,0,0,0,0
natural,environment-5201f128f055,diagnosis,full,0,0,0,0
natural,environment-5201f128f055,diagnosis,no_duplicate,0,0,0,0
natural,environment-5201f128f055,diagnosis,no_head,0,0,0,0
natural,environment-5201f128f055,diagnosis,no_relation,0,0,0,0
natural,environment-5201f128f055,diagnosis,no_support,0,0,0,0
natural,environment-5201f128f055,diagnosis,no_cardinality,0,0,0,0
natural,environment-5201f128f055,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,environment-5201f128f055,diagnosis,raw,0,0,0,0
controlled,finance-0ece511b91b7,base,full,0,0,0,0
controlled,finance-0ece511b91b7,base,no_duplicate,0,0,0,0
controlled,finance-0ece511b91b7,base,no_head,0,0,0,0
controlled,finance-0ece511b91b7,base,no_relation,0,0,0,0
controlled,finance-0ece511b91b7,base,no_support,0,0,0,0
controlled,finance-0ece511b91b7,base,no_cardinality,0,0,0,0
controlled,finance-0ece511b91b7,base,no_duplicate_cardinality,0,0,0,0
controlled,finance-0ece511b91b7,base,raw,0,0,0,0
controlled,government-1d0146f05f63,base,full,0,0,0,0
controlled,government-1d0146f05f63,base,no_duplicate,0,0,0,0
controlled,government-1d0146f05f63,base,no_head,0,0,0,0
controlled,government-1d0146f05f63,base,no_relation,0,0,0,0
controlled,government-1d0146f05f63,base,no_support,0,0,0,0
controlled,government-1d0146f05f63,base,no_cardinality,0,0,0,0
controlled,government-1d0146f05f63,base,no_duplicate_cardinality,0,0,0,0
controlled,government-1d0146f05f63,base,raw,0,0,0,0
controlled,environment-269d6428ec21,shacl_context,full,0,0,0,0
controlled,environment-269d6428ec21,shacl_context,no_duplicate,0,0,0,0
controlled,environment-269d6428ec21,shacl_context,no_head,0,0,0,0
controlled,environment-269d6428ec21,shacl_context,no_relation,0,0,0,0
controlled,environment-269d6428ec21,shacl_context,no_support,0,0,0,0
controlled,environment-269d6428ec21,shacl_context,no_cardinality,0,0,0,0
controlled,environment-269d6428ec21,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,environment-269d6428ec21,shacl_context,raw,0,0,0,0
controlled,finance-396b0d02c4c1,shacl_context,full,0,0,0,0
controlled,finance-396b0d02c4c1,shacl_context,no_duplicate,0,0,0,0
controlled,finance-396b0d02c4c1,shacl_context,no_head,0,0,0,0
controlled,finance-396b0d02c4c1,shacl_context,no_relation,0,0,0,0
controlled,finance-396b0d02c4c1,shacl_context,no_support,0,0,0,0
controlled,finance-396b0d02c4c1,shacl_context,no_cardinality,0,0,0,0
controlled,finance-396b0d02c4c1,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,finance-396b0d02c4c1,shacl_context,raw,0,0,0,0
controlled,government-0133725f2f34,base,full,0,0,0,0
controlled,government-0133725f2f34,base,no_duplicate,0,0,0,0
controlled,government-0133725f2f34,base,no_head,0,0,0,0
controlled,government-0133725f2f34,base,no_relation,0,0,0,0
controlled,government-0133725f2f34,base,no_support,0,0,0,0
controlled,government-0133725f2f34,base,no_cardinality,0,0,0,0
controlled,government-0133725f2f34,base,no_duplicate_cardinality,0,0,0,0
controlled,government-0133725f2f34,base,raw,0,0,0,0
natural,environment-0cc2a07302ce,base,full,0,0,0,0
natural,environment-0cc2a07302ce,base,no_duplicate,0,0,0,0
natural,environment-0cc2a07302ce,base,no_head,0,0,0,0
natural,environment-0cc2a07302ce,base,no_relation,0,0,0,0
natural,environment-0cc2a07302ce,base,no_support,0,0,0,0
natural,environment-0cc2a07302ce,base,no_cardinality,0,0,0,0
natural,environment-0cc2a07302ce,base,no_duplicate_cardinality,0,0,0,0
natural,environment-0cc2a07302ce,base,raw,0,0,0,0
controlled,government-0133725f2f34,shacl_context,full,0,0,0,0
controlled,government-0133725f2f34,shacl_context,no_duplicate,0,0,0,0
controlled,government-0133725f2f34,shacl_context,no_head,0,0,0,0
controlled,government-0133725f2f34,shacl_context,no_relation,0,0,0,0
controlled,government-0133725f2f34,shacl_context,no_support,0,0,0,0
controlled,government-0133725f2f34,shacl_context,no_cardinality,0,0,0,0
controlled,government-0133725f2f34,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,government-0133725f2f34,shacl_context,raw,0,0,0,0
natural,government-2259afc0e111,base,full,0,0,0,0
